Game	Achievement	Rate
113420	|achievement_441|	0.77
113420	|achievement_165|	0.03
113420	|achievement_12|	1.30
113420	|achievement_444|	0.08
113420	|achievement_164|	0.04
113420	|achievement_443|	0.06
113420	|achievement_13|	0.55
113420	|achievement_541|	0.33
113420	|achievement_540|	0.43
113420	|achievement_543|	0.07
113420	|achievement_542|	0.09
113420	|achievement_545|	0.05
113420	|achievement_544|	0.05
113420	|achievement_449|	0.55
113420	|achievement_547|	1.04
113420	|achievement_546|	0.04
113420	|achievement_474|	0.06
113420	|achievement_475|	0.03
113420	|achievement_476|	0.03
113420	|achievement_477|	0.04
113420	|achievement_478|	0.19
113420	|achievement_479|	0.09
113420	|achievement_277|	0.08
113420	|achievement_276|	0.08
113420	|achievement_480|	0.05
113420	|achievement_278|	0.05
113420	|achievement_482|	0.03
113420	|achievement_481|	0.03
113420	|achievement_484|	0.15
113420	|achievement_483|	0.03
113420	|achievement_465|	0.37
113420	|achievement_270|	5.13
113420	|achievement_271|	2.67
113420	|achievement_466|	0.90
113420	|achievement_463|	0.08
113420	|achievement_464|	0.13
113420	|achievement_469|	0.05
113420	|achievement_274|	1.92
113420	|achievement_275|	0.04
113420	|achievement_467|	0.07
113420	|achievement_272|	3.19
113420	|achievement_468|	0.03
113420	|achievement_273|	1.98
113420	|achievement_268|	0.05
113420	|achievement_267|	0.05
113420	|achievement_266|	0.07
113420	|achievement_265|	0.09
113420	|achievement_473|	0.04
113420	|achievement_472|	0.07
113420	|achievement_471|	0.04
113420	|achievement_269|	3.03
113420	|achievement_470|	0.10
113420	|achievement_595|	0.26
113420	|achievement_597|	0.06
113420	|achievement_598|	0.05
113420	|achievement_496|	0.14
113420	|achievement_497|	0.06
113420	|achievement_498|	0.03
113420	|achievement_499|	26.85
113420	|achievement_398|	0.29
113420	|achievement_397|	0.27
113420	|achievement_399|	0.22
113420	|achievement_391|	1.57
113420	|achievement_586|	0.18
113420	|achievement_587|	0.03
113420	|achievement_392|	1.69
113420	|achievement_584|	0.10
113420	|achievement_390|	0.63
113420	|achievement_585|	0.26
113420	|achievement_395|	1.89
113420	|achievement_396|	0.43
113420	|achievement_588|	0.03
113420	|achievement_393|	2.49
113420	|achievement_589|	0.03
113420	|achievement_394|	0.31
113420	|achievement_489|	0.04
113420	|achievement_294|	0.04
113420	|achievement_295|	0.39
113420	|achievement_487|	0.21
113420	|achievement_292|	0.21
113420	|achievement_488|	0.05
113420	|achievement_293|	0.05
113420	|achievement_485|	0.04
113420	|achievement_290|	0.37
113420	|achievement_486|	0.03
113420	|achievement_291|	0.31
113420	|achievement_495|	0.05
113420	|achievement_494|	0.05
113420	|achievement_493|	0.08
113420	|achievement_492|	0.04
113420	|achievement_491|	0.05
113420	|achievement_289|	0.25
113420	|achievement_490|	0.12
113420	|achievement_288|	0.27
113420	|achievement_287|	0.30
113420	|achievement_590|	0.03
113420	|achievement_389|	0.97
113420	|achievement_388|	1.45
113420	|achievement_387|	1.74
113420	|achievement_386|	0.56
113420	|achievement_594|	0.06
113420	|achievement_593|	0.10
113420	|achievement_592|	0.18
113420	|achievement_591|	0.03
113420	|achievement_240|	0.13
113420	|achievement_242|	0.17
113420	|achievement_241|	0.27
113420	|achievement_383|	0.39
113420	|achievement_382|	0.28
113420	|achievement_385|	0.22
113420	|achievement_384|	1.87
113420	|achievement_381|	0.66
113420	|achievement_380|	0.19
113420	|achievement_379|	3.87
113420	|achievement_375|	0.97
113420	|achievement_376|	0.58
113420	|achievement_377|	0.39
113420	|achievement_378|	0.33
113420	|achievement_232|	0.38
113420	|achievement_233|	0.17
113420	|achievement_234|	0.54
113420	|achievement_235|	0.29
113420	|achievement_236|	0.16
113420	|achievement_237|	0.12
113420	|achievement_238|	1.59
113420	|achievement_239|	0.46
113420	|achievement_231|	0.87
113420	|achievement_230|	1.53
113420	|achievement_374|	0.23
113420	|achievement_373|	0.85
113420	|achievement_372|	1.25
113420	|achievement_371|	0.18
113420	|achievement_370|	0.62
113420	|achievement_229|	0.28
113420	|achievement_368|	0.20
113420	|achievement_369|	0.29
113420	|achievement_366|	0.38
113420	|achievement_367|	1.35
113420	|achievement_364|	0.74
113420	|achievement_365|	0.16
113420	|achievement_223|	0.19
113420	|achievement_224|	0.09
113420	|achievement_221|	0.40
113420	|achievement_222|	0.09
113420	|achievement_227|	1.29
113420	|achievement_228|	0.44
113420	|achievement_225|	0.09
113420	|achievement_226|	1.13
113420	|achievement_260|	0.33
113420	|achievement_361|	0.07
113420	|achievement_360|	0.24
113420	|achievement_363|	1.35
113420	|achievement_362|	0.11
113420	|achievement_353|	0.17
113420	|achievement_354|	0.12
113420	|achievement_355|	0.67
113420	|achievement_356|	0.27
113420	|achievement_357|	0.52
113420	|achievement_358|	0.18
113420	|achievement_359|	0.10
113420	|achievement_258|	0.40
113420	|achievement_259|	0.06
113420	|achievement_254|	0.48
113420	|achievement_255|	0.21
113420	|achievement_256|	0.19
113420	|achievement_257|	0.08
113420	|achievement_253|	0.48
113420	|achievement_252|	0.27
113420	|achievement_251|	0.14
113420	|achievement_250|	0.20
113420	|achievement_352|	0.22
113420	|achievement_351|	0.24
113420	|achievement_350|	0.05
113420	|achievement_344|	0.63
113420	|achievement_345|	0.33
113420	|achievement_342|	0.53
113420	|achievement_343|	0.17
113420	|achievement_348|	0.28
113420	|achievement_349|	0.39
113420	|achievement_346|	0.19
113420	|achievement_347|	0.19
113420	|achievement_249|	0.39
113420	|achievement_247|	0.06
113420	|achievement_248|	0.28
113420	|achievement_245|	0.51
113420	|achievement_246|	0.16
113420	|achievement_243|	0.07
113420	|achievement_244|	0.38
113420	|achievement_663|	0.03
113420	|achievement_664|	0.03
113420	|achievement_661|	0.03
113420	|achievement_662|	0.03
113420	|achievement_667|	0.03
113420	|achievement_668|	0.03
113420	|achievement_665|	0.03
113420	|achievement_666|	0.03
113420	|achievement_669|	0.03
113420	|achievement_199|	0.03
113420	|achievement_671|	0.03
113420	|achievement_670|	0.03
113420	|achievement_672|	0.03
113420	|achievement_673|	0.03
113420	|achievement_674|	0.03
113420	|achievement_675|	0.03
113420	|achievement_190|	0.04
113420	|achievement_676|	0.03
113420	|achievement_677|	0.03
113420	|achievement_678|	0.03
113420	|achievement_679|	0.03
113420	|achievement_195|	0.04
113420	|achievement_196|	0.03
113420	|achievement_197|	0.05
113420	|achievement_198|	0.04
113420	|achievement_191|	0.12
113420	|achievement_192|	0.05
113420	|achievement_193|	0.03
113420	|achievement_194|	0.13
113420	|achievement_189|	0.05
113420	|achievement_188|	0.19
113420	|achievement_680|	0.03
113420	|achievement_682|	0.05
113420	|achievement_681|	0.04
113420	|achievement_606|	0.04
113420	|achievement_605|	0.08
113420	|achievement_78|	0.11
113420	|achievement_649|	0.03
113420	|achievement_609|	0.04
113420	|achievement_79|	0.49
113420	|achievement_648|	0.03
113420	|achievement_608|	0.07
113420	|achievement_647|	0.03
113420	|achievement_607|	0.10
113420	|achievement_646|	0.04
113420	|achievement_645|	0.05
113420	|achievement_644|	0.03
113420	|achievement_643|	0.03
113420	|achievement_642|	0.03
113420	|achievement_641|	0.03
113420	|achievement_601|	0.06
113420	|achievement_640|	0.03
113420	|achievement_600|	0.28
113420	|achievement_9|	0.92
113420	|achievement_75|	0.34
113420	|achievement_74|	1.19
113420	|achievement_77|	0.73
113420	|achievement_76|	1.03
113420	|achievement_7|	5.35
113420	|achievement_71|	0.09
113420	|achievement_8|	2.44
113420	|achievement_70|	0.19
113420	|achievement_5|	16.50
113420	|achievement_73|	1.44
113420	|achievement_72|	1.73
113420	|achievement_6|	11.28
113420	|achievement_615|	0.03
113420	|achievement_614|	0.04
113420	|achievement_617|	0.03
113420	|achievement_616|	0.03
113420	|achievement_619|	0.03
113420	|achievement_659|	0.03
113420	|achievement_658|	0.03
113420	|achievement_618|	0.03
113420	|achievement_89|	1.63
113420	|achievement_655|	0.04
113420	|achievement_654|	0.03
113420	|achievement_657|	0.05
113420	|achievement_656|	0.03
113420	|achievement_651|	0.03
113420	|achievement_611|	0.09
113420	|achievement_650|	0.03
113420	|achievement_610|	0.06
113420	|achievement_653|	0.03
113420	|achievement_613|	0.04
113420	|achievement_652|	0.03
113420	|achievement_612|	0.07
113420	|achievement_80|	0.06
113420	|achievement_660|	0.03
113420	|achievement_88|	0.46
113420	|achievement_87|	0.10
113420	|achievement_86|	0.08
113420	|achievement_85|	1.34
113420	|achievement_84|	0.92
113420	|achievement_83|	0.03
113420	|achievement_82|	0.03
113420	|achievement_81|	0.04
113420	|achievement_628|	0.06
113420	|achievement_627|	0.20
113420	|achievement_626|	0.14
113420	|achievement_625|	0.05
113420	|achievement_629|	0.03
113420	|achievement_620|	0.03
113420	|achievement_624|	0.03
113420	|achievement_623|	0.03
113420	|achievement_622|	0.03
113420	|achievement_621|	0.03
113420	|achievement_91|	0.04
113420	|achievement_90|	0.37
113420	|achievement_93|	0.34
113420	|achievement_92|	0.22
113420	|achievement_95|	0.46
113420	|achievement_94|	1.26
113420	|achievement_97|	0.04
113420	|achievement_96|	0.26
113420	|achievement_99|	0.09
113420	|achievement_98|	0.07
113420	|achievement_637|	0.04
113420	|achievement_636|	0.10
113420	|achievement_639|	0.03
113420	|achievement_638|	0.03
113420	|achievement_631|	0.21
113420	|achievement_630|	0.04
113420	|achievement_633|	0.04
113420	|achievement_632|	0.03
113420	|achievement_635|	0.03
113420	|achievement_634|	0.03
40390	|treasuretrap|	4.37
40390	|killalligators|	5.99
40390	|savecrouse|	5.41
40390	|stahlbartfound|	74.88
40390	|shooting|	0.07
40390	|arrivetri|	14.09
40390	|bathtubcaptain|	48.68
40390	|killfirstmonster|	80.02
40390	|gold1|	79.35
40390	|gold2|	8.29
40390	|voodoopirate|	42.67
40390	|gold3|	5.29
40390	|gnomefriend|	47.60
40390	|righthand|	42.57
40390	|allvoodoo|	0.09
40390	|allperks|	3.43
40390	|dagger|	48.43
40390	|allcunning|	0.09
40390	|killambient|	13.60
40390	|allblades|	0.09
40390	|sailor|	1.11
40390	|killmonsters|	0.09
40390	|captain|	58.41
40390	|bookworm|	51.72
40390	|templeofair|	6.05
40390	|drink|	1.66
40390	|alltoughness|	0.09
40390	|firstduel|	47.06
40390	|killallmonsters|	0.06
40390	|harpoon|	60.01
40390	|necromancer|	31.98
40390	|parrot|	0.06
40390	|firstrum|	63.50
40390	|musketpirate|	29.44
40390	|theswarm|	3.58
40390	|allquests|	0.19
40390	|locks|	0.22
40390	|godshand|	45.06
40390	|treasurehunter|	46.70
40390	|breakcurse|	37.61
40390	|monkey|	0.32
40390	|detective|	45.83
40390	|buddler|	0.07
40390	|liberator|	60.88
40390	|blueelephants|	42.61
40390	|allblueelephants|	12.89
40390	|savepatty|	92.94
40390	|deadman|	44.93
40390	|fullcrew|	39.85
40390	|killwatertitan|	38.31
40390	|killabyss|	14.42
40390	|allfirearms|	0.10
40390	|firsttreasure|	71.96
40390	|pirate|	69.72
40390	|purser|	50.33
40390	|killgiantcrab|	48.51
204140	|achievement_bigbrainbrian|	16.47
204140	|achievement_fistoffury|	10.25
204140	|achievement_canttouchthis|	1.71
204140	|achievement_legionofzombies|	8.98
204140	|achievement_watchthis|	61.72
204140	|achievement_touchbase|	5.25
204140	|achievement_mastercraftsman|	6.69
204140	|achievement_gettingtoknow|	3.28
204140	|achievement_backwiththex|	41.95
204140	|achievement_thecollector|	1.45
204140	|achievement_killazombie|	89.34
204140	|achievement_thoughtthiswaszombie|	10.11
202990	|mp_misc_4|	0.79
202990	|mp_misc_5|	2.33
202990	|mp_misc_2|	12.69
202990	|mp_misc_3|	1.31
202990	|mp_misc_1|	77.69
113400	|ach_enfdetective|	3.96
113400	|ach_crimmastermind|	3.97
113400	|ach_enftakeoutnotoriety5|	4.13
113400	|ach_miscmvp|	17.86
113400	|ach_max_praetorian_t4|	0.41
113400	|ach_enftimeprestige5|	1.12
113400	|ach_max_praetorian_t0|	5.54
113400	|ach_max_prentiss_t0|	5.62
113400	|ach_killgroupaspassenger|	2.49
113400	|ach_max_prentiss_t4|	0.40
113400	|ach_crimhitman|	0.30
113400	|ach_healthregenerated|	11.45
113400	|ach_assists|	8.52
113400	|ach_opposedgametime|	7.21
113400	|ach_owlargedelivery|	5.17
113400	|ach_crimkillprestige5behind|	6.45
113400	|ach_crimnotoriety5time|	0.82
113400	|ach_max_gking_t4|	0.34
113400	|ach_owvehicledelivery|	0.52
113400	|ach_killfrombehind|	12.49
113400	|ach_max_gking_t0|	6.32
113400	|ach_killoppaspassenger|	0.84
113400	|ach_vehiclekills|	0.17
113400	|ach_killnot5frombehind|	8.13
113400	|ach_medalswon|	7.90
113400	|ach_startgroups|	1.92
113400	|ach_crimpristinevehicledelivery|	0.39
113400	|ach_killoppinvehiclewgrenade|	7.86
113400	|ach_enfarrestkillstreak|	1.59
113400	|ach_threat30|	2.38
113400	|ach_owsmalldelivery|	2.11
113400	|ach_max2t4contacts|	4.34
113400	|ach_max_bloodroses_t0|	5.87
113400	|ach_owmediumdelivery|	3.96
113400	|ach_miscmeterssprinted|	12.63
113400	|ach_vehiclerepairamount|	0.33
113400	|ach_crimramraids|	1.01
113400	|ach_crimvandalism|	0.12
113400	|ach_backup|	2.80
113400	|ach_playervehicledestroyed|	1.13
113400	|ach_enfswat|	0.31
113400	|ach_max_bloodroses_t4|	0.30
113400	|ach_owgraffiti|	0.54
113400	|ach_enfknockoutenemy|	0.30
113400	|ach_enfarreststreak|	1.12
113400	|ach_enfwitnessing|	1.90
113400	|ach_max3roles|	1.34
113400	|ach_killgroupdestroyedvehicle|	4.22
113400	|ach_crimcarthief|	0.01
202970	|sp_misc_all_intel|	0.15
202970	|sp_rts_pakistan|	8.70
202970	|sp_misc_weapons|	53.19
202970	|sp_rts_drone|	33.59
202970	|sp_complete_haiti|	24.95
202970	|sp_complete_panama|	30.78
202970	|sp_rts_socotra|	6.48
202970	|sp_complete_karma|	33.10
202970	|sp_complete_la|	26.16
202970	|sp_story_mason_lives|	4.85
202970	|sp_complete_afghanistan|	50.54
202970	|sp_misc_10k_score_all|	3.47
202970	|sp_rts_afghanistan|	11.40
202970	|sp_complete_angola|	66.63
202970	|sp_story_99percent|	5.53
202970	|sp_all_challenges_in_level|	0.12
202970	|sp_story_harper_lives|	26.32
202970	|sp_complete_monsoon|	57.80
202970	|sp_veteran_future|	1.03
202970	|sp_story_chloe_lives|	1.49
202970	|sp_back_to_future|	1.76
202970	|sp_rts_dockside|	13.11
202970	|sp_complete_pakistan|	36.37
202970	|sp_all_challenges_in_game|	0.06
202970	|sp_rts_carrier|	3.09
202970	|sp_story_obama_survives|	6.40
202970	|sp_story_farid_duel|	2.19
202970	|sp_complete_nicaragua|	40.44
202970	|sp_story_menendez_captured|	23.94
202970	|sp_one_challenge|	64.25
202970	|sp_story_harper_face|	13.90
202970	|sp_complete_blackout|	28.14
202970	|sp_veteran_past|	1.28
202970	|sp_story_link_cia|	22.85
202970	|sp_complete_yemen|	29.14
205230	|ach_good|	12.66
205230	|ach_bug|	22.72
205230	|ach_missile|	85.83
205230	|ach_weapons|	19.37
205230	|ach_pimp|	30.08
205230	|ach_fashion|	32.35
205230	|ach_ground|	15.15
205230	|ach_jackpot|	10.05
205230	|ach_indiana|	36.90
205230	|ach_santa|	63.28
205230	|ach_quick|	52.94
205230	|ach_chicken|	6.97
204100	|goldtrigger|	2.37
204100	|payne_bringer|	12.59
204100	|sp_the_private_and_the_dick|	5.13
204100	|all_grinds_complete|	0.30
204100	|sp_hardcore_new_york_minute|	0.20
204100	|sp_that_old_familiar_feeling|	26.18
204100	|sp_out_the_window|	6.83
204100	|sp_feel_the_payne|	31.37
204100	|sp_death_is_inevitable|	29.60
204100	|dearest_of_all_my_friends|	4.97
204100	|sp_amidst_the_wreckage|	2.55
204100	|sp_pineapple_express|	33.34
204100	|sp_feels_no_payne|	0.71
204100	|sweep|	3.36
204100	|sp_along_for_the_ride|	36.44
204100	|sp_the_road_kill_behind_me|	6.10
204100	|sp_the_gunshot_holds_no_fear|	8.40
204100	|man_of_many_weapons|	0.71
204100	|sp_part_iii_complete|	40.88
204100	|max_payne_invitational|	3.84
204100	|training_complete|	0.48
204100	|spmp_dodge_this|	1.97
204100	|sp_part_ii_complete|	49.85
204100	|sp_old_painless|	14.63
204100	|sp_there_is_no_spoon|	1.81
204100	|cop_work|	2.27
204100	|sp_trouble_had_come_to_me|	8.50
204100	|full_monty|	2.03
204100	|sp_serious_payne|	8.65
204100	|sp_it_was_chaos_and_luck|	24.45
204100	|deathmatch_challenge|	6.26
204100	|sp_maximum_payne|	0.90
204100	|grave_robber|	23.46
204100	|sp_so_much_for_being_subtle|	3.51
204100	|sp_one_bullet_at_a_time|	2.77
204100	|sp_addiction|	50.51
204100	|man_of_many_faces|	11.69
204100	|spmp_im_too_old_for_this|	37.65
204100	|the_gambler|	2.70
204100	|sp_guns_lots_of_guns|	3.30
204100	|sp_part_i_complete|	61.68
204100	|sp_the_one_eyed_man_is_king|	1.98
204100	|sp_sometimes_you_get_lucky|	24.97
204100	|sp_a_bullet_always_tells_the_truth|	55.93
204100	|new_york_minute|	0.35
204100	|am_i_not_mercyful|	29.33
43000	|ach_powerdevice|	27.31
43000	|ach_get_one_kill|	0.00
43000	|ach_percival|	70.41
43000	|ach_powerhuman|	2.14
43000	|ach_lookingwell|	10.60
43000	|ach_antartica|	49.17
43000	|ach_edgemaster|	1.54
43000	|ach_babel|	34.02
43000	|ach_infinityplus|	65.19
43000	|ach_theshow|	85.97
43000	|ach_easylogistics|	14.83
43000	|ach_petals|	13.79
43000	|ach_diversityrocks|	0.52
43000	|ach_aroundworld|	3.32
43000	|ach_teamplayer|	0.48
43000	|ach_lookinggreat|	0.41
43000	|ach_constantine|	39.45
43000	|ach_thecanyon|	54.54
43000	|ach_leadexample|	5.23
43000	|ach_fortmonus|	61.77
43000	|ach_ampwarrior|	25.96
43000	|ach_grittycomp|	5.70
43000	|ach_ultzephyr|	14.04
43000	|ach_herozero|	0.75
43000	|ach_noborders|	27.31
43000	|ach_wickedshot|	44.28
43000	|ach_destruction|	44.40
43000	|ach_greatshot|	0.29
55020	|ach_infinite|	3.57
55020	|ach_four|	9.69
55020	|ach_challenge|	3.83
55020	|ach_1000|	1.53
55020	|ach_buddy|	8.16
55020	|ach_beachparty|	0.77
55020	|ach_practice|	13.78
55020	|ach_227|	15.31
55020	|ach_infinite2|	1.02
55020	|ach_adventure|	48.47
80360	|face_plant|	24.39
80360	|bullet_dodger|	32.56
80360	|key_snatcher|	47.28
80360	|still_got_it|	43.02
80360	|medium_well_done|	42.52
80360	|out_of_sight|	47.09
80360	|listen_closely|	5.08
80360	|teamwork|	57.46
80360	|back_from_beyond|	42.43
80360	|blowey_mallone|	24.92
80360	|geromino|	54.92
80360	|music_lover|	43.60
80360	|take_my_card|	43.91
80360	|unbound|	42.45
80360	|ghosts_of_the_past|	31.37
80360	|competition|	46.87
80360	|dumpster_diver|	46.40
80360	|button_pusher|	13.89
80350	|art_medium|	21.45
80350	|leading_lady|	22.51
80350	|sober|	8.83
80350	|commentary|	5.13
80350	|secret_finder|	12.28
80350	|solo|	8.99
80350	|wonder_woman|	16.82
80350	|savior|	30.10
80350	|medium_well_done|	33.20
80350	|cat_trick|	19.52
80350	|lush_life|	37.10
80350	|soft_touch|	23.33
55000	|achtest|	0.00
55000	|ach_summer|	0.00
55000	|ach_hardcore|	0.00
217690	|ach_genius|	9.65
217690	|ach_sherlock|	16.06
217690	|ach_fast_game|	0.28
217690	|ach_get_leaf|	15.28
217690	|ach_cave|	14.57
217690	|ach_ghostbuster|	10.91
217690	|ach_press_f1|	18.01
217690	|ach_perfect|	14.89
217690	|ach_sawmill|	62.79
217690	|ach_complete_game_1|	7.74
217690	|ach_complete_game_2|	14.28
217690	|ach_fast_exterior|	9.74
217690	|ach_complete_game_3|	13.78
217690	|ach_attic|	25.93
80340	|dreamcatcher|	30.30
80340	|chain_smoker|	3.43
80340	|commentary_mode|	5.48
80340	|on_the_chin|	9.46
80340	|medium_well_done|	35.72
80340	|laugh_it_up|	13.79
80340	|shutterbug|	19.25
80340	|floating_head|	5.47
80340	|shivah_call|	7.39
80340	|cut_down|	3.63
15800	|achievement-no-missiles|	2.24
15800	|achievement-obsessive|	2.78
15800	|achievement-skin-of-teeth|	5.94
15800	|achievement-bring-it-on|	1.31
15800	|achievement-that-was-close|	17.96
15800	|achievement-admiral|	1.77
15800	|achievement-awe|	17.96
15800	|achievement-shock|	41.25
15800	|achievement-no-emp|	1.70
108700	|barrel_roller|	10.26
108700	|fame_level_the_adversary|	1.15
108700	|hard_driver|	5.55
108700	|thousand_kills|	0.45
108700	|fully_upgrade_dervish|	6.90
108700	|hundred_kills|	7.82
108700	|fully_upgrade_missile|	3.78
108700	|destroy_irvin_ford|	3.59
108700	|fame_level_kingslayer|	4.17
108700	|destroy_crecente|	10.10
108700	|fame_level_superstar|	0.00
108700	|fully_upgrade_mines|	0.00
108700	|beginner_driver|	19.72
108700	|destroy_emerson|	10.21
108700	|fully_upgrade_sentinel|	5.76
108700	|fame_level_celebrity|	0.00
108700	|fame_level_force_of_nature|	2.88
108700	|medium_driver|	8.51
108700	|halfway_there|	7.38
108700	|fully_upgrade_shotgun|	3.62
108700	|destroy_sentinels|	15.56
108700	|destroy_cuban|	4.94
108700	|destroy_barry_wheeler|	7.65
108700	|fame_level_champion|	2.10
108700	|far_end_of_the_world|	13.43
108700	|fully_upgrade_wraith|	5.80
108700	|fame_level_captain|	6.98
108700	|gasoline_in_your_vain|	0.49
108700	|fame_level_force_of_creation|	0.42
108700	|fame_level_legend|	1.32
108700	|fame_level_god|	0.96
108700	|fame_level_big_fish|	0.00
108700	|destroy_japanese|	2.94
108700	|rocket|	15.84
108700	|destroy_algerian|	3.85
108700	|fully_upgrade_striker|	2.97
108700	|fully_upgrade_vagabond|	16.77
108700	|fame_level_flatout_challenger|	5.96
108700	|fame_level_king|	1.63
108700	|fully_upgrade_flamer|	2.63
108700	|easy_driver|	11.22
108700	|destroy_belgian|	2.64
108700	|not_a_scratch|	10.38
108700	|hunt_for_the_submarine|	18.06
108700	|destroy_malaysian|	3.64
108700	|shortest_fuse|	10.83
108700	|fame_level_amateur|	22.88
108700	|destroy_tex_harris|	9.90
108700	|shooting_star|	9.97
108700	|destroy_shriekers|	5.00
108700	|grim_reaper|	6.61
108700	|destroy_randy_wreck|	5.25
108700	|fame_level_the_death|	1.03
108700	|fame_level_road_warrior|	8.19
108700	|destroy_brazilian|	2.92
108700	|spectrum_of_pain|	3.39
108700	|destroy_dane|	6.37
108700	|fully_upgrade_interceptor|	4.21
108700	|fully_upgrade_deliverator|	5.65
108700	|king_of_death_rally|	2.86
108700	|lost_cargo|	10.30
108700	|destroy_dervishes|	8.23
108700	|destroy_adversary|	1.27
108700	|destroy_deliverators|	3.05
108700	|my_first_victory|	22.42
108700	|destroy_wraiths|	4.89
108700	|destroy_american|	6.25
108700	|fame_level_god_of_all_gods|	0.44
108700	|mr_nurmi_award|	1.18
108700	|destroy_keighley|	3.75
108700	|armed_to_the_teeth|	1.07
108700	|destroy_interceptors|	2.95
108700	|fully_upgrade_shrieker|	7.18
108700	|fully_upgrade_sniper|	3.63
108700	|destroy_vagabonds|	15.15
108700	|destroy_john_gore|	6.28
108700	|destroy_schramm|	9.74
108700	|ten_kills|	17.73
108700	|unstoppable|	0.76
108700	|fame_level_pit_fighter|	9.25
108700	|fully_upgrade_gatling_gun|	4.43
108700	|extreme_driver|	4.42
108700	|fifty_kills|	0.00
108700	|fame_level_small_timer|	13.34
108700	|destroy_canadian|	7.48
108700	|fame_level_the_42|	0.41
108700	|fame_level_backseat_driver|	19.04
108700	|fully_upgrade_mighty_foot|	3.82
108700	|fame_level_steady_racer|	10.70
108700	|destroy_norwegian|	2.62
108700	|almost_there|	3.49
108700	|fame_level_demigod|	0.00
108700	|destroy_mighty_foot|	2.19
21100	|total_challenges_w_repeats|	3.24
21100	|total_challenges_complete|	0.31
21100	|complete_bridge|	46.16
21100	|no_crates_waves_contractions|	2.63
21100	|kill_suspended_enemies|	0.83
21100	|high_score_bridge|	1.28
21100	|complete_village|	55.26
21100	|complete_wade_island|	40.56
21100	|get_max_rank|	4.36
21100	|extreme_campaign_level_clean_run|	1.10
21100	|pinning_kills|	4.86
21100	|high_score_port_authority|	0.72
21100	|crowbar_kills|	2.33
21100	|challenge_points|	44.68
21100	|lots_of_kills|	29.65
21100	|collect_souls_single_round_kos|	3.06
21100	|hard_wave_no_ls_contractions|	1.71
21100	|high_score_needle|	1.12
21100	|win_all_rounds_kos|	0.86
21100	|complete_campaign|	40.07
21100	|challenges_in_one_chapter|	5.47
21100	|return_crates_contractions|	0.38
21100	|high_score_wade|	6.43
21100	|complete_slums|	66.30
21100	|high_score_prison|	0.98
21100	|high_score_village|	2.49
21100	|collect_souls_entire_match_kos|	0.67
21100	|perform_revives|	2.77
21100	|consecutive_sniper_headshots|	2.25
21100	|become_king_x_times_kos|	0.55
21100	|complete_hard_campaign|	1.23
21100	|suspended_enemies_killed|	0.86
21100	|high_score_store|	1.42
21100	|complete_port_authority|	42.14
21100	|collect_alma_dolls|	1.64
21100	|high_score_slums|	1.07
21100	|complete_waves_contractions|	1.26
21100	|slide_kick_slowmo_multikill|	3.77
21100	|possess_every_enemy|	4.84
21100	|complete_prison|	74.95
21100	|slide_jump_kick_kills|	4.30
21100	|deep_fog_no_ls_contractions|	4.04
21100	|possess_enemies_single_round_kos|	1.97
21100	|complete_store|	61.73
21100	|slow_mo_kills|	15.08
21100	|complete_needle|	48.48
21100	|make_psychic_links|	15.43
21100	|melee_hanging_things|	2.67
21100	|get_mid_rank|	37.73
21100	|poker_room_headshots|	20.55
223000	|notimeout|	19.35
223000	|noshuffle|	72.97
223000	|allstructures|	22.90
223000	|structure|	74.45
223000	|makecrosses|	9.16
223000	|portal|	44.90
223000	|allwonders|	25.26
223000	|redecorator|	57.16
223000	|coins|	59.82
223000	|researchlab|	31.02
223000	|blastcrosses|	6.20
223000	|domino|	18.32
223000	|extrabonuses|	46.97
223000	|4stars|	69.13
223000	|allcolorcells|	26.00
223000	|maxresources|	84.79
223000	|noextra|	47.27
223000	|blastlines|	32.05
223000	|all4stars|	5.02
223000	|tree|	22.16
223000	|allminlevels|	18.76
223000	|allwonderstime|	21.12
223000	|7levels|	36.63
223000	|bonusmatch|	85.82
223000	|blastwormholes|	6.35
223000	|wonder|	76.66
15740	|ach_end_bad|	1.40
15740	|ach_end_angelic|	0.54
15740	|ach_flouride_tanks|	20.71
15740	|ach_hydroponic_vats|	25.19
15740	|ach_peaceful_death|	0.44
15740	|ach_blood_pens|	13.74
15740	|ach_dont_snooze|	19.17
15740	|ach_muddy_escape|	4.82
15740	|ach_lulu_pleased|	3.72
15740	|ach_spoocey|	70.50
15740	|ach_fueled_up|	4.92
15740	|ach_bitter_sweet|	4.71
15740	|ach_suite_ness|	3.51
15740	|ach_archers_dawn|	1.33
15740	|ach_super_spoocey|	24.02
15740	|ach_were_free|	0.36
15740	|ach_not_mine|	12.68
15740	|ach_meep_harder|	7.09
15740	|ach_brewers_yeesh|	5.41
15740	|ach_leave_cave|	47.82
15740	|ach_runner|	7.60
15740	|ach_end_neutral|	1.24
15740	|ach_end_demonic|	0.31
15740	|ach_great_eggscape|	3.46
15740	|ach_annoying_boils|	3.98
15740	|ach_too_much_death|	10.38
15740	|ach_ultra_spoocey|	9.55
15740	|ach_fuzzle_test|	29.09
15740	|ach_driven_crazy|	5.74
15740	|ach_cry_river|	5.46
15740	|ach_no_scrubs|	4.02
15740	|ach_unhappy_shareholders|	3.98
15740	|ach_sloghut_survivor|	7.78
15740	|ach_reserved_row|	3.59
15740	|ach_very_spoocey|	38.59
15740	|ach_done_docking|	3.61
