Game	Achievement	Rate
440	|tf_sniper_bow_pin_heavy|	11.21
440	|tf_pyro_simulburn_scouts|	24.71
440	|tf_medic_assist_heavy_long|	11.84
440	|tf_mvm_demo_group_kill|	0.61
440	|tf_replay_youtube_views_highest|	1.56
440	|tf_win_hydro_noenemycaps|	11.15
440	|tf_replay_save_replay|	13.35
440	|tf_engineer_help_build_structure|	22.51
440	|tf_engineer_building_carry|	10.08
440	|tf_heavy_kill_shotgun|	16.50
440	|tf_spy_backstab_engy_sap_building|	7.58
440	|tf_demoman_kill_x_heavies_fullhp_onedet|	7.42
440	|tf_heavy_kill_crit_punch|	18.54
440	|tf_spy_knife_kill_while_jarated|	11.46
440	|tf_heavy_kill_while_spunup|	20.44
440	|tf_mvm_earn_money_bonus|	10.00
440	|tf_pyro_burn_spies_as_you|	20.53
440	|tf_mvm_destroy_two_tanks|	5.71
440	|tf_demoman_kill_x_with_directpipe|	13.50
440	|tf_spy_dominate_sniper|	14.14
440	|tf_mvm_scout_mark_for_death|	0.99
440	|tf_spy_feign_death_kill|	12.02
440	|tf_demoman_crit_sword_kill|	12.69
440	|tf_scout_start_and_finish_cap|	13.74
440	|tf_scout_capture_last_point|	18.39
440	|tf_spy_survive_burning|	23.80
440	|tf_demoman_achieve_progress2|	11.46
440	|tf_demoman_achieve_progress1|	14.89
440	|tf_demoman_achieve_progress3|	9.01
440	|tf_sniper_jarate_dominated|	10.99
440	|tf_sniper_kill_objectives|	8.28
440	|tf_pyro_kill_taunt|	12.63
440	|tf_heavy_first_to_cap|	21.70
440	|tf_spy_backstab_quick_kills|	21.96
440	|tf_engineer_destroy_stickies|	4.10
440	|tf_win_well_minimumtime|	14.13
440	|tf_scout_capture_three_points|	11.78
440	|tf_demoman_taunt_kill|	8.42
440	|tf_heavy_defend_medic|	7.24
440	|tf_get_healed_byenemy|	26.53
440	|tf_spy_backstab_medic_charged|	14.46
440	|tf_christmas_collect_gifts|	8.84
440	|tf_mvm_play_game_friends|	0.56
440	|tf_maps_foundry_play_game_friends|	2.28
440	|tf_heavy_revenge_assist|	14.32
440	|tf_medic_assist_vs_nemeses|	7.65
440	|tf_get_healpoints|	19.13
440	|tf_maps_foundry_play_each_class|	2.45
440	|tf_halloween_boss_kill|	10.86
440	|tf_heavy_uncover_spies|	13.47
440	|tf_scout_well_early_kill|	5.38
440	|tf_demoman_environmental_kill|	10.85
440	|tf_engineer_help_manual_sentry|	5.88
440	|tf_get_turretkills|	20.13
440	|tf_scout_fast_cap|	13.09
440	|tf_spy_ambassador_grind|	8.57
440	|tf_mvm_kill_robot_grind|	0.55
440	|tf_sniper_kill_weapons|	24.95
440	|tf_spy_camp_position|	10.83
440	|tf_soldier_achieve_progress3|	10.36
440	|tf_maps_doomsday_play_each_class|	1.07
440	|tf_halloween_craft_saxton_mask|	3.03
440	|tf_soldier_achieve_progress2|	13.64
440	|tf_soldier_achieve_progress1|	18.48
440	|tf_heavy_eat_sandwiches|	8.82
440	|tf_soldier_freezecam_gibs|	5.26
440	|tf_spy_sap_building_backstab_engy|	13.66
440	|tf_medic_assist_pyro|	9.54
440	|tf_scout_doublejump_kill|	8.92
440	|tf_scout_iron_man_kills|	8.25
440	|tf_medic_bonesaw_spy_callers|	8.28
440	|tf_medic_heal_engineer|	21.58
440	|tf_spy_backstab_medic_pair|	13.25
440	|tf_soldier_kill_defenseless|	9.60
440	|tf_soldier_gib_grind|	6.66
440	|tf_spy_achieve_progress3|	13.23
440	|tf_spy_achieve_progress2|	16.74
440	|tf_complete_training|	13.45
440	|tf_spy_achieve_progress1|	21.93
440	|tf_heavy_kill_medic_pair|	9.31
440	|tf_engineer_sentry_kill_lifetime_grind|	3.28
440	|tf_soldier_destroy_sentry_out_of_range|	13.30
440	|tf_engineer_kill_spy_two_sappers|	11.14
440	|tf_scout_stun_capping_enemies|	4.86
440	|tf_mvm_medic_share_bottles|	0.87
440	|tf_mvm_destroy_tank_while_deploying|	3.49
440	|tf_maps_doomsday_defend_carrier|	5.07
440	|tf_soldier_defend_medic|	24.60
440	|tf_medic_switch_to_medic|	21.01
440	|tf_demoman_duo_demoman_kills|	13.60
440	|tf_medic_extinguish_teammates|	10.16
440	|tf_scout_max_stuns|	8.56
440	|tf_pyro_defend_points|	10.52
440	|tf_spy_backstab_friends|	8.02
440	|tf_scout_lifetime_kills|	5.43
440	|tf_mvm_collect_money_grind|	0.56
440	|tf_scout_first_blood_kill|	4.72
440	|tf_sniper_bow_kill_whiledead|	19.43
440	|tf_halloween_merasmus_kill|	2.43
440	|tf_pyro_reflect_crocket_kill|	11.66
440	|tf_soldier_kill_group_with_crocket|	10.10
440	|tf_replay_youtube_views_tier2|	2.18
440	|tf_replay_youtube_views_tier1|	2.24
440	|tf_replay_performance_mode|	5.50
440	|tf_mvm_use_build_bottle|	1.10
440	|tf_scout_destroy_sentry_with_pistol|	12.56
440	|tf_engineer_manual_sentry_kills_beyond_range|	7.28
440	|tf_mvm_kill_robot_mega_grind|	0.55
440	|tf_replay_youtube_views_tier3|	1.57
440	|tf_medic_rapid_charge|	19.10
440	|tf_pyro_reveal_spies|	19.91
440	|tf_maps_doomsday_play_game_friends|	0.86
440	|tf_maps_doomsday_win_rounds|	0.79
440	|tf_medic_charge_blocker|	11.73
440	|tf_kill_balloonicorn_owners|	0.86
440	|tf_mvm_no_alarms_in_final_wave|	2.14
440	|tf_soldier_three_dominations|	8.83
440	|tf_spy_revenge_with_backstab|	20.34
440	|tf_spy_kill_cp_defenders|	7.65
440	|tf_pyro_damage_grind|	3.89
440	|tf_halloween_boss_kill_melee|	6.30
440	|tf_pyro_kill_heavies|	9.14
440	|tf_maps_foundry_win_mintime|	5.27
440	|tf_sniper_kill_rjer|	11.69
440	|tf_mvm_soldier_buff_team|	1.90
440	|tf_halloween_collect_pumpkins|	8.36
440	|tf_engineer_destroy_sappers|	6.36
440	|tf_soldier_kill_airborne_with_direct_hit|	12.33
440	|tf_engineer_kill_sentry_with_sentry|	4.30
440	|tf_demoman_charge_kill|	10.25
440	|tf_demoman_kill_x_defending|	8.16
440	|tf_medic_charge_friends|	6.04
440	|tf_medic_heal_large|	7.66
440	|tf_replay_edit_time|	3.53
440	|tf_engineer_dispenser_heal_grind|	5.37
440	|tf_kill_nemesis|	35.22
440	|tf_medic_charge_juggle|	7.88
440	|tf_demoman_damage_grind|	3.06
440	|tf_burn_playersinminimumtime|	32.14
440	|tf_medic_heal_huge|	5.96
440	|tf_demoman_stickjump_distance|	9.03
440	|tf_halloween_disguised_spy_kill|	10.24
440	|tf_engineer_teleport_grind|	10.68
440	|tf_win_2fort_noenemycaps|	23.76
440	|tf_pyro_ignite_flaregun|	12.28
440	|tf_soldier_rj_equalizer_kill|	5.93
440	|tf_play_game_everyclass|	15.09
440	|tf_soldier_defend_cap_thirty_times|	7.21
440	|tf_sniper_kill_charged_medic|	16.66
440	|tf_halloween_pumpkin_kill|	6.55
440	|tf_heavy_kill_underwater|	5.09
440	|tf_heavy_defend_control_point|	9.25
440	|tf_engineer_upgrade_buildings|	7.78
440	|tf_sniper_jarate_group|	9.86
440	|tf_sniper_freezecam_wave|	11.03
440	|tf_spy_backstab_disguised_spy|	16.41
440	|tf_spy_backstab_snipers|	13.23
440	|tf_soldier_crouch_rocket_jump|	18.23
440	|tf_sniper_destroy_sentryguns|	20.86
440	|tf_heavy_take_multi_damage|	30.14
440	|tf_sniper_jarate_kill_melee|	5.49
440	|tf_spy_sapper_teamwork|	10.53
440	|tf_demoman_kill3_with_pipe_setups|	6.03
440	|tf_pyro_kill_teamwork|	30.61
440	|tf_demoman_kill_engi_sentry_dispenser|	7.12
440	|tf_pyro_achieve_progress2|	15.35
440	|tf_pyro_achieve_progress3|	12.41
440	|tf_heavy_stand_near_dispenser|	10.92
440	|tf_pyro_achieve_progress1|	18.87
440	|tf_medic_assist_capturer|	8.33
440	|tf_medic_assist_scout|	6.52
440	|tf_engineer_kill_disguised_spy|	15.10
440	|tf_soldier_shoot_mult_crits|	17.71
440	|tf_maps_doomsday_deny_neutral_pickup|	1.03
440	|tf_engineer_sentry_avenges_you|	23.02
440	|tf_maps_doomsday_solo_capture|	3.04
440	|tf_pyro_kill_ubercharge|	12.26
440	|tf_mvm_pickup_money_about_to_expire|	8.67
440	|tf_mvm_heavy_rage_push_deploying_robot|	0.65
440	|tf_halloween_collect_goody_bag|	7.14
440	|tf_mvm_sniper_kill_group|	0.87
440	|tf_pyro_burn_spy_taunt|	7.14
440	|tf_sniper_jarate_medic_pair|	10.84
440	|tf_spy_ambassador_sniper_grind|	6.02
440	|tf_scout_achieve_progress1|	12.72
440	|tf_medic_save_teammate|	9.59
440	|tf_demoman_kill3_with_detonation|	8.59
440	|tf_pyro_camp_position|	35.18
440	|tf_demoman_freezecam_smile|	8.11
440	|tf_scout_block_caps|	5.92
440	|tf_demoman_kill_building_direct_hit|	15.35
440	|tf_pyro_ignite_with_rainbow|	0.85
440	|tf_engineer_heavy_assist|	5.12
440	|tf_medic_counter_charge|	18.30
440	|tf_scout_achieve_progress3|	8.25
440	|tf_scout_achieve_progress2|	10.13
440	|tf_engineer_waste_metal_grind|	5.80
440	|tf_heavy_achieve_progress3|	9.90
440	|tf_heavy_achieve_progress2|	12.91
440	|tf_heavy_achieve_progress1|	16.98
440	|tf_get_consecutivekills_nodeaths|	44.09
440	|tf_spy_backstab_grind|	5.97
440	|tf_engineer_shotgun_kill_prev_sentry_target|	18.40
440	|tf_scout_assist_medic|	5.78
440	|tf_scout_cap_flag_without_attacking|	17.57
440	|tf_demoman_dominate_three_engineers|	7.87
440	|tf_soldier_freezecam_taunt|	7.00
440	|tf_scout_stun_into_train|	5.59
440	|tf_mvm_advanced_earn_all_bonuses|	0.70
440	|tf_maps_foundry_kill_enemy_on_roof|	2.39
440	|tf_demoman_air_burst_kills|	6.37
440	|tf_maps_foundry_teleport_and_cap|	2.52
440	|tf_sniper_kill_spies_melee|	11.62
440	|tf_pyro_kill_postdeath|	17.77
440	|tf_engineer_tank_damage|	10.33
440	|tf_sniper_bow_kill_medic_pair|	5.66
440	|tf_win_gravelpit_noenemycaps|	10.29
440	|tf_soldier_kill_airborne_target_while_airborne|	20.57
440	|tf_medic_heal_callers|	9.95
440	|tf_spy_taunt_kill|	10.22
440	|tf_pyro_freezecam_taunts|	9.91
440	|tf_scout_stun_uber_enemies|	6.33
440	|tf_engineer_achieve_progress3|	10.24
440	|tf_engineer_achieve_progress2|	14.57
440	|tf_engineer_achieve_progress1|	21.56
440	|tf_pyro_burn_rj_soldier|	16.87
440	|tf_medic_heal_under_fire|	22.33
440	|tf_medic_setup_charge|	23.14
440	|tf_medic_bonesaw_nomisses|	11.48
440	|tf_mvm_use_ammo_bottle|	2.23
440	|tf_engineer_remove_sapper_long_dist|	10.73
440	|tf_soldier_ride_the_cart|	9.35
440	|tf_heavy_teleport_fast_kill|	16.01
440	|tf_engineer_manual_cloaked_spy_kill|	4.65
440	|tf_medic_syringe_scouts|	7.49
440	|tf_mvm_complete_pop_file|	7.60
440	|tf_soldier_kill_five_stunned|	6.17
440	|tf_sniper_top_scoreboard_grind|	5.53
440	|tf_halloween_dominate_for_hat|	26.58
440	|tf_scout_three_flagcaps|	12.64
440	|tf_demoman_decapitate_players_fast|	10.07
440	|tf_heavy_kill_capping_enemies|	9.95
440	|tf_engineer_kill_assist|	19.72
440	|tf_pyro_kill_grind|	13.40
440	|tf_heavy_kill_taunt|	11.17
440	|tf_sniper_bow_kill_flagcarrier|	8.28
440	|tf_medic_heal_achiever|	23.34
440	|tf_soldier_buff_teammates|	6.23
440	|tf_maps_foundry_back_and_forth_battle|	3.34
440	|tf_general_kill_enemies_after_teleporting|	22.90
440	|tf_soldier_equalizer_streak|	7.89
440	|tf_engineer_sentry_kill_caps|	7.75
440	|tf_medic_achieve_progress3|	8.52
440	|tf_medic_achieve_progress2|	10.55
440	|tf_soldier_destroy_stickies|	5.79
440	|tf_spy_freezecam_flick|	5.68
440	|tf_medic_assist_heavy|	6.97
440	|tf_mvm_use_uber_bottle|	2.28
440	|tf_sniper_headshot_demoman|	28.11
440	|tf_maps_doomsday_kill_enemies_on_elevator|	1.39
440	|tf_maps_foundry_fast_final_cap|	2.41
440	|tf_engineer_revenge_crit_life|	8.67
440	|tf_medic_assist_demoman|	5.67
440	|tf_mvm_kill_bomb_carriers|	11.10
440	|tf_sniper_jarate_extinguish|	12.25
440	|tf_demoman_kill_x_capping_onedet|	4.37
440	|tf_win_multiplegames|	24.03
440	|tf_heavy_receive_uber_grind|	10.65
440	|tf_maps_doomsday_push_into_exhaust|	1.05
440	|tf_medic_achieve_progress1|	14.00
440	|tf_maps_doomsday_ride_the_elevator|	1.89
440	|tf_pyro_kill_axe_large|	11.25
440	|tf_soldier_kill_pyro|	15.73
440	|tf_scout_dodge_damage|	8.68
440	|tf_scout_first_blood|	8.12
440	|tf_heavy_block_cart|	6.86
440	|tf_mvm_spy_sap_robots|	0.69
440	|tf_soldier_bounce_then_shotgun|	11.71
440	|tf_heavy_clear_stickybombs|	14.42
440	|tf_scout_double_jumps|	13.09
440	|tf_soldier_duo_soldier_kills|	16.20
440	|tf_scout_destroy_teleporters|	12.06
440	|tf_demoman_killxsappingspies|	4.60
440	|tf_engineer_taunt_kill|	7.41
440	|tf_multiple_bff|	5.80
440	|tf_medic_invite_join_charge|	15.72
440	|tf_maps_doomsday_push_back_and_win|	3.69
440	|tf_heavy_kill_heavies_gloves|	6.38
440	|tf_sniper_kill_invis_spy|	22.88
440	|tf_demoman_freezecam_rump|	5.78
440	|tf_sniper_jarate_assists|	6.73
440	|tf_engineer_repair_team_grind|	2.31
440	|tf_halloween_eyeboss_kill|	6.55
440	|tf_sniper_kill_at_roundstart|	20.24
440	|tf_sniper_taunt_kill|	9.92
440	|tf_demoman_stickyjump_cap|	5.87
440	|tf_demoman_melee_kill_while_stickyjumping|	4.79
440	|tf_scout_stun_scout_with_their_ball|	7.25
440	|tf_engineer_manual_sentry_absorb_dmg|	5.37
440	|tf_sniper_capture_flag|	11.21
440	|tf_mvm_kill_sentry_buster|	7.47
440	|tf_pyro_double_ko|	30.07
440	|tf_scout_kill_stunned|	6.04
440	|tf_medic_save_falling_teammate|	8.01
440	|tf_medic_heal_grind|	4.83
440	|tf_demoman_decapitate_cloaked_spy|	11.84
440	|defiende un punto de captura 30 veces.|	0.40
440	|tf_maps_foundry_achieve_progress1|	2.45
440	|tf_heavy_payload_cap_grind|	8.58
440	|tf_get_multiplekills|	19.30
440	|tf_demoman_kill_two_during_stickyjump|	6.20
440	|tf_sniper_kill_midair_scout|	29.28
440	|tf_maps_foundry_push_back_and_win|	3.88
440	|tf_sniper_rifle_no_missing|	29.19
440	|tf_medic_assist_medic|	9.04
440	|tf_mvm_kill_medics_charged|	0.74
440	|tf_demoman_kill_x_scouts_pyros|	12.19
440	|tf_engineer_dispenser_heal_group|	28.17
440	|tf_maps_foundry_win_rounds|	2.10
440	|tf_pyro_reflect_projectiles|	9.26
440	|tf_heavy_fire_lots|	14.98
440	|tf_heavy_heal_medikits|	8.33
440	|tf_soldier_kill_two_during_rocket_jump|	7.95
440	|tf_medic_top_scoreboard|	10.78
440	|tf_heavy_damage_taken|	44.38
440	|tf_engineer_kill_snipers_sentry|	4.91
440	|tf_spy_bump_cloaked_spy|	25.85
440	|tf_demoman_destroy_buildings_grind|	9.53
440	|tf_halloween_merasmus_collect_loot|	2.27
440	|tf_mvm_use_crit_bottle|	2.90
440	|tf_demoman_bounce_and_kill|	29.87
440	|tf_soldier_assist_medic_uber|	6.19
440	|tf_heavy_assist_heavy_grind|	15.19
440	|tf_pyro_kill_axe_small|	14.17
440	|tf_engineer_move_sentry_get_kill|	18.64
440	|tf_spy_break_shield_kill_sniper|	14.02
440	|tf_sniper_kill_unscoped|	16.33
440	|tf_engineer_dispenser_extinguish|	8.71
440	|tf_pyro_burn_snipers_zoomed|	15.16
440	|tf_pyro_kill_carriers|	11.78
440	|tf_spy_kill_working_engy|	18.47
440	|tf_mvm_complete_tour|	2.56
440	|tf_heavy_block_invuln_heavy|	5.43
440	|tf_soldier_kill_demoman_grind|	4.79
440	|tf_heavy_kill_midair_minigun|	33.47
440	|tf_mvm_play_each_class|	0.66
440	|tf_fire_waterjump|	19.98
440	|tf_soldier_mvp|	5.93
440	|tf_engineer_freezecam_taunt|	6.42
440	|tf_pyro_kill_underwater|	7.16
440	|tf_halloween_loot_island|	4.81
440	|tf_medic_kill_healed_spy|	13.89
440	|tf_heavy_kill_flag_carriers|	6.02
440	|tf_heavy_survive_crocket|	22.16
440	|tf_maps_doomsday_kill_carriers|	0.93
440	|tf_pyro_kill_taunters|	9.83
440	|tf_demoman_kill_player_after_tp|	8.54
440	|tf_mvm_use_teleport_bottle|	1.00
440	|tf_soldier_kill_spy_killer|	20.18
440	|tf_demoman_kill_soldier_grind|	4.78
440	|tf_demoman_destroy_x_stickybombs|	4.37
440	|tf_mvm_max_primary_upgrades|	2.28
440	|tf_heavy_assist_medic_large|	10.79
440	|tf_pyro_burn_medicpair|	32.47
440	|tf_scout_kill_from_behind|	8.62
440	|tf_scout_taunt_kill|	7.94
440	|tf_play_game_friendsonly|	6.62
440	|tf_sniper_freezecam_hat|	9.89
440	|tf_soldier_kill_taunt|	8.75
440	|tf_spy_backstab_enemy_switch_pyro|	18.75
440	|tf_engineer_revenge_crit_sentry_killer|	12.17
440	|tf_pyro_kill_from_behind|	16.09
440	|tf_halloween_kill_scared_player|	8.54
440	|tf_demoman_decapitate_nemesis|	10.65
440	|tf_scout_flag_cap_grind|	9.17
440	|tf_scout_kill_in_dodge_cooldown|	10.25
440	|tf_play_game_everymap|	10.09
440	|tf_dominate_for_goggles|	11.95
440	|tf_heavy_kill_scouts|	7.30
440	|tf_sniper_bow_pincushion|	14.65
440	|tf_soldier_kill_sniper_while_dead|	13.62
440	|tf_replay_browse_replays|	3.55
440	|tf_win_dustbowl_noenemycaps|	14.14
440	|tf_mvm_engineer_escape_sentry_buster|	4.59
440	|tf_soldier_kill_engy|	14.90
440	|tf_maps_doomsday_achieve_progress1|	0.94
440	|tf_medic_kill_while_charged|	9.94
440	|tf_sniper_jarate_reveal_spy|	11.87
440	|tf_sniper_get_backstabbed|	9.78
440	|tf_soldier_kill_on_fire|	12.14
440	|tf_spy_backstab_disguise_target|	20.79
440	|tf_spy_kill_spy_with_knife|	18.25
440	|tf_engineer_kill_flag_carriers|	4.66
440	|zgaszony d?entelmen|	2.97
440	|tf_pyro_dominate_leavesvr|	18.60
440	|tf_scout_carrier_kill_carrier|	10.46
440	|tf_pyro_force_waterjump|	13.62
440	|tf_maps_foundry_push_into_cauldron|	2.60
440	|tf_demoman_decapitate_players|	11.17
440	|tf_mvm_complete_wave_without_dying|	10.28
440	|tf_mvm_pyro_bomb_reset|	0.74
440	|tf_medic_freezecam_ragdoll|	8.03
440	|tf_soldier_kill_twenty_from_above|	13.10
440	|tf_soldier_buff_friends|	4.03
440	|tf_spy_backstab_medic_healing_you|	12.72
440	|tf_scout_destroy_buildings_being_built|	13.49
440	|tf_scout_steal_sandwich|	9.11
440	|tf_heavy_kill_dominated|	14.49
440	|tf_maps_foundry_kill_capping_enemy|	4.67
440	|tf_demoman_decapitate_equalizer|	8.76
440	|tf_mvm_max_player_resistances|	1.74
440	|tf_engineer_repair_sentry_w_medic|	17.94
440	|tf_heavy_assist_grind|	5.22
440	|tf_team_pyrovision|	7.21
440	|tf_pyro_kill_multiweapons|	8.84
440	|tf_mvm_destroy_tank_quickly|	1.98
440	|tf_mvm_defend_cap|	0.85
204060	|achievement_get_megatome|	53.18
204060	|achievement_bunny_killer|	1.75
204060	|achievement_all_spacebabies|	0.00
204060	|achievement_no_cheating|	5.59
204060	|achievement_jam_with_jim|	0.00
204060	|achievement_first_trigon|	18.54
204060	|achievement_no_mushrooms|	0.00
204060	|achievement_get_spacebaby|	26.47
204060	|achievement_chop_the_deer|	2.11
204060	|achievement_pink_trigon|	7.90
204060	|achievement_moon_grotto|	7.48
204060	|achievement_use_mushroom|	23.32
204060	|achievement_boor_battle|	8.01
204060	|achievement_blue_trigon|	8.26
204060	|achievement_cosmic_friends|	6.31
204060	|achievement_second_trigon|	0.00
204060	|achievement_all_trigons|	7.25
204060	|achievement_cheating_cheater|	1.90
22380	|a53|	9.82
22380	|a54|	4.41
22380	|a51|	11.34
22380	|a52|	7.60
22380	|a50|	7.59
22380	|a10|	5.03
22380	|a06|	49.28
22380	|a07|	9.05
22380	|a04|	54.17
22380	|a05|	7.55
22380	|a02|	37.00
22380	|a03|	22.13
22380	|a00|	0.00
22380	|a01|	51.65
22380	|a49|	34.80
22380	|a48|	40.60
22380	|a47|	34.70
22380	|a46|	18.67
22380	|a45|	3.59
22380	|a08|	42.00
22380	|a44|	19.22
22380	|a09|	19.48
22380	|a62|	9.69
22380	|a63|	9.92
22380	|a64|	9.96
22380	|a65|	11.42
22380	|a60|	11.50
22380	|a61|	11.00
22380	|a21|	30.71
22380	|a20|	1.00
22380	|a15|	40.29
22380	|a16|	12.32
22380	|a17|	10.54
22380	|a18|	51.06
22380	|a11|	42.82
22380	|a12|	24.23
22380	|a13|	8.19
22380	|a14|	44.93
22380	|a59|	12.93
22380	|a56|	4.11
22380	|a19|	14.06
22380	|a55|	10.81
22380	|a58|	8.40
22380	|a57|	10.73
22380	|a66|	2.44
22380	|a67|	7.82
22380	|a68|	6.95
22380	|a69|	3.81
22380	|a31|	90.47
22380	|a32|	53.35
22380	|a30|	6.05
22380	|a70|	1.36
22380	|a25|	20.56
22380	|a24|	6.59
22380	|a72|	6.47
22380	|a23|	6.48
22380	|a22|	1.93
22380	|a71|	6.86
22380	|a74|	0.63
22380	|a29|	4.30
22380	|a73|	0.66
22380	|a28|	1.32
22380	|a27|	24.48
22380	|a75|	0.41
22380	|a26|	9.89
22380	|a40|	8.46
22380	|a41|	13.89
22380	|a42|	49.21
22380	|a43|	13.81
22380	|a34|	6.71
22380	|a33|	44.49
22380	|a36|	5.14
22380	|a35|	9.32
22380	|a38|	6.11
22380	|a37|	16.15
22380	|a39|	3.54
207170	|enter_vault|	15.86
207170	|find_all_secrets|	1.05
207170	|apprentice_wizard|	71.01
207170	|skull_collector|	6.19
207170	|secret_spotter_2|	24.31
207170	|find_all_treasures|	2.35
207170	|secret_spotter_3|	10.27
207170	|monster_killer|	22.75
207170	|kill_ogre|	26.44
207170	|skill_mastery|	4.57
207170	|secret_spotter_1|	46.09
207170	|dungeon_hero|	17.04
207170	|backstabber|	17.81
207170	|armor_set_plate|	7.30
207170	|oldschool|	0.83
207170	|stoner|	12.04
207170	|complete_game_normal|	0.00
207170	|armor_set_lurker|	4.75
207170	|swordsman|	48.92
207170	|find_zhanduls_orb|	13.15
207170	|apprentice_alchemist|	37.15
207170	|armor_set_valor|	5.68
207170	|marksman|	15.84
207170	|rescue_toorum|	7.56
207170	|archmage|	17.24
207170	|complete_game_hard|	1.65
207170	|fist_fighter|	7.84
207170	|complete_game|	11.73
207170	|grimrock_doors|	6.59
207170	|dungeon_runner|	0.60
207170	|checkered_room|	17.96
207170	|master_alchemist|	6.68
207170	|armor_set_chitin|	10.97
207170	|slimed|	21.71
207170	|master_wizard|	30.37
207170	|pit_jumper|	25.71
207170	|find_dismantler|	14.26
207170	|enter_prison|	13.45
207170	|find_pie|	14.71
207170	|traveller|	25.19
207170	|telefrag|	38.13
20820	|time_attack_score_1|	1.07
20820	|time_attack_score_2|	0.59
20820	|complete_world_10|	10.30
20820	|time_attack_multiplayer_score_1|	0.48
20820	|time_attack_multiplayer_score_3|	0.21
20820	|time_attack_multiplayer_score_2|	0.27
20820	|endless_multiplayer_score_1|	0.32
20820	|collect_95_percent_of_shards_for_a_wave|	83.17
20820	|complete_a_wave_without_gust_vortex_or_shard_storm|	2.81
20820	|endless_multiplayer_score_3|	0.19
20820	|complete_all_worlds_without_a_continue|	1.32
20820	|endless_multiplayer_score_2|	0.21
20820	|destroy_last_brick_with_new_shard_storm|	5.79
20820	|complete_world_09|	11.46
20820	|endless_score_1|	2.52
20820	|complete_world_08|	13.72
20820	|endless_score_2|	0.57
20820	|complete_world_07|	18.26
20820	|endless_score_3|	0.29
20820	|complete_world_06|	21.32
20820	|complete_world_05|	24.79
20820	|complete_world_04|	30.40
20820	|complete_world_03|	43.42
20820	|complete_world_02|	54.24
20820	|complete_world_01|	73.21
20820	|launch_multiple_balls|	57.74
20820	|complete_boss_mode_in_under_10_minutes|	0.27
20820	|score_10000000_or_more_in_bonus_mode|	3.24
20820	|trigger_shard_storm|	69.61
20820	|time_attack_score_3|	0.30
20820	|time_attack_world_1_score|	0.00
50	|ach1|	0.13
50	|ach2|	0.13
50	|ach0|	0.13
50	|grp_ach0|	0.02
50	|grp_ach1|	0.02
550	|ach_vs_form_party_and_win_4v4|	1.61
550	|ach_scavenge_win_a_game|	11.28
550	|ach_kill_every_uncommon_infected|	41.12
550	|ach_vs_charger_ground_smash|	20.64
550	|ach_scavenge_collect_can_grind|	2.93
550	|ach_airline_finale_no_damage|	5.32
550	|ach_ignite_infected_fire_ammo|	29.58
550	|ach_beat_campaigns_expert_mode|	1.75
550	|ach_res_survivors_with_defib|	6.29
550	|ach_scavenge_can_drop_grind|	2.71
550	|ach_survive_cold_stream|	10.47
550	|ach_vs_jockey_long_ride|	25.06
550	|ach_sacrifice_bill|	14.96
550	|ach_survive_mall|	37.59
550	|ach_kill_infected_with_chainsaw|	29.34
550	|ach_vs_charger_long_carry|	14.79
550	|ach_stash_whacker|	11.25
550	|ach_collect_holiday_gifts|	4.83
550	|ach_vs_spit_on_smokered_player|	16.41
550	|ach_witch_town_no_witch_kills|	8.57
550	|ach_complete_the_sacrifice|	18.94
550	|ach_survive_the_passing|	27.84
550	|ach_honk_a_clowns_nose|	16.22
550	|ach_scavenge_play_c6_finale|	1.48
550	|ach_speed_revive_with_adrenaline|	4.73
550	|ach_vs_jockey_two_players|	23.81
550	|ach_kill_spitter_fast|	59.02
550	|ach_survive_swamp|	22.03
550	|ach_vs_spit_on_enemy_team|	25.78
550	|ach_help_free_player_survive|	1.25
550	|ach_vs_complete_dead_air|	3.49
550	|ach_vs_leave_safe_room_defib_teammate|	1.39
550	|ach_survive_expert_realism|	2.04
550	|ach_hear_ballad|	19.11
550	|ach_scavenge_collect_all_cans|	8.91
550	|ach_finish_campaign_melee_only|	5.96
550	|ach_deploy_ammo_upgrade|	51.20
550	|ach_kill_with_every_melee|	24.13
550	|ach_scavenge_shut_out|	9.58
550	|ach_bridge_timed_run|	6.07
550	|ach_survive_bridge|	21.92
550	|ach_survive_road|	27.22
550	|ach_kill_special_with_barrel|	6.58
550	|ach_cut_off_heads_melee|	27.74
550	|ach_run_all_generators|	7.43
550	|ach_incendiary_clown_posse|	18.52
550	|ach_vs_jockey_into_acid|	20.25
550	|ach_strongman_game|	9.48
550	|ach_heads_with_golf_club|	12.61
550	|ach_kill_submerged_mudmen|	19.44
550	|ach_gnome_rescue|	10.29
550	|ach_survival_get_medal_melee_only|	3.05
550	|ach_vs_charge_through_chairs|	0.84
550	|ach_scavenge_fallen_survivor|	13.09
550	|ach_scavenge_make_survivor_drop_can|	7.44
550	|ach_vs_bowl_enemy_team|	8.90
550	|ach_bile_a_tank|	35.82
550	|ach_save_player_from_jockey_fast|	54.95
550	|ach_melee_a_charger|	9.28
550	|ach_collect_ceda_vials|	18.47
550	|ach_vs_prevent_sacrifice|	0.99
550	|ach_complete_challenge_modes|	6.09
550	|ach_kills_with_m60|	8.58
550	|ach_survive_town|	24.50
550	|ach_kill_tank_melee_only|	9.07
550	|ach_kill_zombies_grenade_blast|	15.47
550	|ach_impound_lot_no_alarms|	13.58
550	|ach_open_foot_lockers|	13.15
